"PTT","date_time","year","date","time","argos_loc_class","lon","lat","dep_year","dep_date","end_date","track_dur","dep_loc","dep_lat","dep_lon","stage","sex","maturity","init_activity","num_locations","movement"
"88728",2009-01-08 14:46:00,2009,2009-01-08,14:46:00,"1",154.212,-62.555,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-08 15:06:00,2009,2009-01-08,15:06:00,"0",154.223,-62.541,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-08 15:27:00,2009,2009-01-08,15:27:00,"2",154.233,-62.56,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-08 16:17:00,2009,2009-01-08,16:17:00,"1",154.198,-62.59,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-08 16:25:00,2009,2009-01-08,16:25:00,"2",154.215,-62.594,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-08 16:47:00,2009,2009-01-08,16:47:00,"2",154.199,-62.597,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-08 17:57:00,2009,2009-01-08,17:57:00,"0",154.373,-62.631,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 13:36:00,2009,2009-01-09,13:36:00,"0",154.247,-62.592,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 14:29:00,2009,2009-01-09,14:29:00,"2",154.201,-62.57,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 14:45:00,2009,2009-01-09,14:45:00,"1",154.276,-62.59,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 15:17:00,2009,2009-01-09,15:17:00,"2",154.27,-62.586,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 15:57:00,2009,2009-01-09,15:57:00,"A",154.274,-62.569,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 16:01:00,2009,2009-01-09,16:01:00,"2",154.29,-62.575,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 16:06:00,2009,2009-01-09,16:06:00,"2",154.296,-62.568,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 16:26:00,2009,2009-01-09,16:26:00,"A",154.233,-62.413,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 16:56:00,2009,2009-01-09,16:56:00,"2",154.287,-62.546,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-09 17:38:00,2009,2009-01-09,17:38:00,"1",154.267,-62.528,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 12:21:00,2009,2009-01-10,12:21:00,"B",154.553,-62.127,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 12:39:00,2009,2009-01-10,12:39:00,"A",154.562,-62.087,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 12:44:00,2009,2009-01-10,12:44:00,"1",154.615,-62.094,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 13:21:00,2009,2009-01-10,13:21:00,"2",154.596,-62.091,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 13:58:00,2009,2009-01-10,13:58:00,"1",154.654,-62.1,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 14:22:00,2009,2009-01-10,14:22:00,"1",154.741,-62.121,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 15:05:00,2009,2009-01-10,15:05:00,"A",154.809,-62.112,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 15:37:00,2009,2009-01-10,15:37:00,"2",154.81,-62.128,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 15:55:00,2009,2009-01-10,15:55:00,"2",154.823,-62.131,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 17:18:00,2009,2009-01-10,17:18:00,"1",154.89,-62.151,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 17:36:00,2009,2009-01-10,17:36:00,"1",154.93,-62.164,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-10 17:40:00,2009,2009-01-10,17:40:00,"A",155.017,-62.174,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 12:20:00,2009,2009-01-11,12:20:00,"1",155.194,-62.711,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 12:23:00,2009,2009-01-11,12:23:00,"A",155.185,-62.704,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 13:14:00,2009,2009-01-11,13:14:00,"2",155.122,-62.734,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 13:16:00,2009,2009-01-11,13:16:00,"2",155.14,-62.743,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 13:36:00,2009,2009-01-11,13:36:00,"0",155.145,-62.741,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 13:58:00,2009,2009-01-11,13:58:00,"2",155.127,-62.756,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 14:05:00,2009,2009-01-11,14:05:00,"0",155.12,-62.755,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 14:55:00,2009,2009-01-11,14:55:00,"1",155.094,-62.76,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 14:55:00,2009,2009-01-11,14:55:00,"1",155.122,-62.764,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 15:13:00,2009,2009-01-11,15:13:00,"2",155.085,-62.769,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 15:36:00,2009,2009-01-11,15:36:00,"1",155.077,-62.791,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 15:43:00,2009,2009-01-11,15:43:00,"2",155.097,-62.786,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 16:34:00,2009,2009-01-11,16:34:00,"B",155.122,-62.772,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 16:36:00,2009,2009-01-11,16:36:00,"2",155.105,-62.798,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 16:52:00,2009,2009-01-11,16:52:00,"1",155.139,-62.805,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 17:15:00,2009,2009-01-11,17:15:00,"0",155.137,-62.82,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-11 17:23:00,2009,2009-01-11,17:23:00,"2",155.126,-62.808,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 12:55:00,2009,2009-01-12,12:55:00,"2",155.001,-62.894,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 13:13:00,2009,2009-01-12,13:13:00,"1",154.973,-62.912,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 13:35:00,2009,2009-01-12,13:35:00,"A",154.905,-62.946,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 13:52:00,2009,2009-01-12,13:52:00,"1",154.972,-62.949,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 14:36:00,2009,2009-01-12,14:36:00,"1",155.004,-62.98,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 14:42:00,2009,2009-01-12,14:42:00,"1",155.008,-62.972,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 14:50:00,2009,2009-01-12,14:50:00,"1",155.051,-62.965,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 15:15:00,2009,2009-01-12,15:15:00,"B",155.027,-63.002,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 15:30:00,2009,2009-01-12,15:30:00,"1",155.096,-62.995,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 16:23:00,2009,2009-01-12,16:23:00,"1",155.076,-62.988,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 16:28:00,2009,2009-01-12,16:28:00,"2",155.183,-62.978,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 16:53:00,2009,2009-01-12,16:53:00,"0",155.021,-62.959,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-12 17:10:00,2009,2009-01-12,17:10:00,"1",155.194,-62.959,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 12:34:00,2009,2009-01-13,12:34:00,"1",156.723,-63.265,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 13:12:00,2009,2009-01-13,13:12:00,"2",156.844,-63.271,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 13:40:00,2009,2009-01-13,13:40:00,"1",156.905,-63.279,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 14:15:00,2009,2009-01-13,14:15:00,"2",156.95,-63.296,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 14:27:00,2009,2009-01-13,14:27:00,"1",156.92,-63.311,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 14:33:00,2009,2009-01-13,14:33:00,"2",156.995,-63.297,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 15:19:00,2009,2009-01-13,15:19:00,"3",157.066,-63.312,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 15:55:00,2009,2009-01-13,15:55:00,"1",157.067,-63.298,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 16:05:00,2009,2009-01-13,16:05:00,"2",157.116,-63.31,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 17:31:00,2009,2009-01-13,17:31:00,"0",157.277,-63.332,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-13 17:43:00,2009,2009-01-13,17:43:00,"2",157.265,-63.353,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 12:15:00,2009,2009-01-14,12:15:00,"1",158.966,-63.649,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 12:24:00,2009,2009-01-14,12:24:00,"0",158.981,-63.658,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 12:38:00,2009,2009-01-14,12:38:00,"0",158.997,-63.666,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 12:50:00,2009,2009-01-14,12:50:00,"1",158.962,-63.667,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 13:26:00,2009,2009-01-14,13:26:00,"0",159.098,-63.648,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 13:53:00,2009,2009-01-14,13:53:00,"A",159.09,-63.693,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 14:03:00,2009,2009-01-14,14:03:00,"0",159.129,-63.692,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 14:23:00,2009,2009-01-14,14:23:00,"1",159.136,-63.71,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 15:05:00,2009,2009-01-14,15:05:00,"0",159.148,-63.708,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 15:35:00,2009,2009-01-14,15:35:00,"A",159.102,-63.677,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 15:42:00,2009,2009-01-14,15:42:00,"2",159.172,-63.71,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 16:06:00,2009,2009-01-14,16:06:00,"1",159.166,-63.711,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 16:07:00,2009,2009-01-14,16:07:00,"1",159.182,-63.706,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 16:47:00,2009,2009-01-14,16:47:00,"1",159.169,-63.69,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 17:10:00,2009,2009-01-14,17:10:00,"A",159.174,-63.703,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-14 17:22:00,2009,2009-01-14,17:22:00,"1",159.185,-63.687,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 12:26:00,2009,2009-01-15,12:26:00,"0",159.255,-63.737,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 12:32:00,2009,2009-01-15,12:32:00,"1",159.271,-63.73,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 13:18:00,2009,2009-01-15,13:18:00,"1",159.264,-63.733,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 13:34:00,2009,2009-01-15,13:34:00,"1",159.259,-63.732,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 13:40:00,2009,2009-01-15,13:40:00,"1",159.261,-63.73,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 14:07:00,2009,2009-01-15,14:07:00,"1",159.255,-63.73,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 14:55:00,2009,2009-01-15,14:55:00,"2",159.242,-63.739,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 15:12:00,2009,2009-01-15,15:12:00,"0",159.245,-63.724,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 15:18:00,2009,2009-01-15,15:18:00,"2",159.269,-63.728,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 15:51:00,2009,2009-01-15,15:51:00,"1",159.261,-63.705,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 16:37:00,2009,2009-01-15,16:37:00,"1",159.281,-63.689,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-15 17:25:00,2009,2009-01-15,17:25:00,"2",159.283,-63.672,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 12:07:00,2009,2009-01-16,12:07:00,"0",158.934,-63.717,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 13:08:00,2009,2009-01-16,13:08:00,"A",159.232,-63.608,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 13:12:00,2009,2009-01-16,13:12:00,"1",159.273,-63.683,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 13:16:00,2009,2009-01-16,13:16:00,"1",159.298,-63.686,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 13:43:00,2009,2009-01-16,13:43:00,"1",159.325,-63.694,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 14:53:00,2009,2009-01-16,14:53:00,"1",159.411,-63.668,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 14:54:00,2009,2009-01-16,14:54:00,"1",159.386,-63.667,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 15:43:00,2009,2009-01-16,15:43:00,"B",159.435,-63.661,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 16:23:00,2009,2009-01-16,16:23:00,"2",159.528,-63.692,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 16:29:00,2009,2009-01-16,16:29:00,"0",159.562,-63.704,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 16:34:00,2009,2009-01-16,16:34:00,"1",159.532,-63.688,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
"88728",2009-01-16 17:00:00,2009,2009-01-16,17:00:00,"1",159.589,-63.704,"2008",2008-11-01,2009-02-01,92,"Eden, Australia",-37.09813,149.9316,"Migrating south","Female","Adult","Unknown",908,"Southern migration to Antarctic feeding grounds"
